,uid,Visibility,Wind speed (gust),Surface pressure,Orography,Temperature,Plant canopy surface water,Water equivalent of accumulated snow depth (deprecated),Snow cover,Snow depth,Percent frozen precipitation,Precipitation rate,Categorical snow,Categorical ice pellets,Categorical freezing rain,Categorical rain,Forecast surface roughness,Frictional velocity,Instantaneous surface sensible heat flux,Latent heat net flux,Ground heat flux,Vegetation Type,Convective available potential energy,Convective inhibition,Downward short-wave radiation flux,Downward long-wave radiation flux,Upward short-wave radiation flux,Upward long-wave radiation flux,Visible Beam Downward Solar Flux,Visible Diffuse Downward Solar Flux,Boundary layer height,Land-sea mask,Sea ice area fraction,Vegetation,unknown,Leaf Area Index,Cloud Forcing Net Solar Flux,Lightning
3134,feae,31400.0,3.6354005336761475,100640.0,91.77650451660156,275.2955627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05000000074505806,-4.0,0.0,70.0,13.0,0.0,0.0,0.0,238.3000030517578,0.0,325.82171630859375,0.0,0.0,426.7928466796875,1.0,0.0,,,,,
3135,iugk,8100.0,1.2915862798690796,97190.0,345.2452392578125,286.27020263671875,1.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,0.0,0.0,0.0,1.0,0.699999988079071,0.09000000357627869,-1.0,0.0,0.0,4.0,0.0,0.0,0.0,378.0,0.0,380.802490234375,0.0,0.0,178.39479064941406,1.0,0.0,,,,,
3136,gbrl,29300.0,3.6979005336761475,100740.0,85.49525451660156,274.4830627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.6245999932289124,0.03999999910593033,-4.0,0.0,72.0,5.0,0.0,0.0,0.0,237.5,0.0,321.69671630859375,0.0,0.0,410.5428466796875,1.0,0.0,,,,,
3137,kehh,1900.0,1.7290862798690796,100210.0,92.65150451660156,287.70770263671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17880000174045563,0.10000000149011612,-1.0,0.0,0.0,12.0,0.0,0.0,0.0,386.8999938964844,0.0,388.552490234375,0.0,0.0,501.957275390625,1.0,0.0,,,,,
3138,gdiy,30000.0,4.822900295257568,100320.0,121.99525451660156,275.1080627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.19859999418258667,0.20000000298023224,-27.0,0.0,53.0,8.0,0.0,0.0,0.0,238.8000030517578,0.0,324.69671630859375,0.0,0.0,340.2928466796875,1.0,0.0,,,,,
3139,lnzt,22500.0,6.479086399078369,93800.0,700.9952392578125,288.95770263671875,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.08259999752044678,0.23000000417232513,-16.0,0.0,70.0,10.0,0.0,0.0,0.0,304.6000061035156,0.0,395.427490234375,0.0,0.0,107.45729064941406,1.0,0.0,,,,,
3140,gvgc,32300.0,5.510400295257568,100290.0,122.02650451660156,274.5455627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.9776999950408936,0.1599999964237213,-24.0,0.0,57.0,13.0,0.0,0.0,0.0,238.0,0.0,322.19671630859375,0.0,0.0,298.7303466796875,1.0,0.0,,,,,
3141,qvlf,8100.0,1.0415862798690796,99520.0,158.18275451660156,287.64520263671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17990000545978546,0.07999999821186066,-1.0,0.0,20.0,12.0,110.0,0.0,0.0,365.20001220703125,0.0,388.177490234375,0.0,0.0,324.769775390625,1.0,0.0,,,,,
3142,gzso,30000.0,4.822900295257568,100320.0,121.99525451660156,275.1080627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.19859999418258667,0.20000000298023224,-27.0,0.0,53.0,8.0,0.0,0.0,0.0,238.8000030517578,0.0,324.69671630859375,0.0,0.0,340.2928466796875,1.0,0.0,,,,,
3143,rovn,12300.0,3.79158616065979,101390.0,26.995254516601562,291.70770263671875,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.19859999418258667,0.14000000059604645,-15.0,0.0,60.0,8.0,0.0,0.0,0.0,334.70001220703125,0.0,410.427490234375,0.0,0.0,76.01979064941406,1.0,0.0,,,,,
3144,iclm,29600.0,4.510400295257568,100000.0,148.62025451660156,274.0455627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.5203999876976013,0.05999999865889549,-5.0,0.0,68.0,4.0,0.0,0.0,0.0,237.60000610351562,0.0,319.82171630859375,0.0,0.0,40.48035430908203,1.0,0.0,,,,,
3145,tzbd,1900.0,1.7290862798690796,100210.0,92.65150451660156,287.70770263671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17880000174045563,0.10000000149011612,-1.0,0.0,0.0,12.0,0.0,0.0,0.0,386.8999938964844,0.0,388.552490234375,0.0,0.0,501.957275390625,1.0,0.0,,,,,
3146,iobk,30700.0,5.510400295257568,100430.0,113.99525451660156,274.9830627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.23999999463558197,-35.0,0.0,48.0,5.0,0.0,0.0,0.0,239.10000610351562,0.0,324.19671630859375,0.0,0.0,397.9803466796875,1.0,0.0,,,,,
3147,uyhm,33000.0,4.979086399078369,98370.0,308.8077392578125,289.20770263671875,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.57669997215271,0.30000001192092896,-58.0,40.0,70.0,5.0,0.0,0.0,0.0,306.3999938964844,0.0,396.552490234375,0.0,0.0,1229.144775390625,1.0,0.0,,,,,
3148,jepa,32700.0,5.510400295257568,100340.0,121.68275451660156,273.7330627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.5864999890327454,0.07000000029802322,-10.0,0.0,61.0,4.0,0.0,0.0,0.0,239.1999969482422,0.0,318.32171630859375,0.0,0.0,377.6053466796875,1.0,0.0,,,,,
3149,jtkk,30700.0,5.510400295257568,100430.0,113.99525451660156,274.9830627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.23999999463558197,-35.0,0.0,48.0,5.0,0.0,0.0,0.0,239.10000610351562,0.0,324.19671630859375,0.0,0.0,397.9803466796875,1.0,0.0,,,,,
3150,wkkb,13100.0,4.541586399078369,99240.0,212.18275451660156,283.70770263671875,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.16169999539852142,0.11999999731779099,-14.0,0.0,60.0,12.0,60.0,-40.0,0.0,291.8999938964844,0.0,367.427490234375,0.0,0.0,442.769775390625,1.0,0.0,,,,,
3151,kdcw,30700.0,5.510400295257568,100430.0,113.99525451660156,274.9830627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.23999999463558197,-35.0,0.0,48.0,5.0,0.0,0.0,0.0,239.10000610351562,0.0,324.19671630859375,0.0,0.0,397.9803466796875,1.0,0.0,,,,,
3152,xgwb,300.0,2.16658616065979,99870.0,122.24525451660156,287.58270263671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1785999983549118,0.1599999964237213,-1.0,0.0,0.0,12.0,0.0,0.0,0.0,386.6000061035156,0.0,387.927490234375,0.0,0.0,492.269775390625,1.0,0.0,,,,,
3153,kgjd,32300.0,5.510400295257568,100290.0,122.02650451660156,274.5455627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.9776999950408936,0.1599999964237213,-24.0,0.0,57.0,13.0,0.0,0.0,0.0,238.0,0.0,322.19671630859375,0.0,0.0,298.7303466796875,1.0,0.0,,,,,
3154,kkid,30400.0,5.447900295257568,100320.0,121.99525451660156,275.1705627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.2863999903202057,0.23999999463558197,-34.0,0.0,48.0,9.0,0.0,0.0,0.0,238.8000030517578,0.0,325.19671630859375,0.0,0.0,400.6678466796875,1.0,0.0,,,,,
3155,kkqb,32300.0,5.510400295257568,100290.0,122.02650451660156,274.5455627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.9776999950408936,0.1599999964237213,-24.0,0.0,57.0,13.0,0.0,0.0,0.0,238.0,0.0,322.19671630859375,0.0,0.0,298.7303466796875,1.0,0.0,,,,,
3156,mjop,32300.0,5.510400295257568,100290.0,122.02650451660156,274.5455627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.9776999950408936,0.1599999964237213,-24.0,0.0,57.0,13.0,0.0,0.0,0.0,238.0,0.0,322.19671630859375,0.0,0.0,298.7303466796875,1.0,0.0,,,,,
3157,mrlt,32700.0,5.510400295257568,100340.0,121.68275451660156,273.7330627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.5864999890327454,0.07000000029802322,-10.0,0.0,61.0,4.0,0.0,0.0,0.0,239.1999969482422,0.0,318.32171630859375,0.0,0.0,377.6053466796875,1.0,0.0,,,,,
3158,nesf,30700.0,5.510400295257568,100430.0,113.99525451660156,274.9830627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.23999999463558197,-35.0,0.0,48.0,5.0,0.0,0.0,0.0,239.10000610351562,0.0,324.19671630859375,0.0,0.0,397.9803466796875,1.0,0.0,,,,,
3159,nxpq,32700.0,5.510400295257568,100340.0,121.68275451660156,273.7330627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.5864999890327454,0.07000000029802322,-10.0,0.0,61.0,4.0,0.0,0.0,0.0,239.1999969482422,0.0,318.32171630859375,0.0,0.0,377.6053466796875,1.0,0.0,,,,,
3160,pozs,29300.0,3.6979005336761475,100740.0,85.49525451660156,274.4830627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.6245999932289124,0.03999999910593033,-4.0,0.0,72.0,5.0,0.0,0.0,0.0,237.5,0.0,321.69671630859375,0.0,0.0,410.5428466796875,1.0,0.0,,,,,
3161,purf,32300.0,5.510400295257568,100290.0,122.02650451660156,274.5455627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.9776999950408936,0.1599999964237213,-24.0,0.0,57.0,13.0,0.0,0.0,0.0,238.0,0.0,322.19671630859375,0.0,0.0,298.7303466796875,1.0,0.0,,,,,
3162,qmlw,31400.0,3.6354005336761475,100640.0,91.77650451660156,275.2955627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05000000074505806,-4.0,0.0,70.0,13.0,0.0,0.0,0.0,238.3000030517578,0.0,325.82171630859375,0.0,0.0,426.7928466796875,1.0,0.0,,,,,
3163,qqzy,30400.0,5.447900295257568,100320.0,121.99525451660156,275.1705627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.2863999903202057,0.23999999463558197,-34.0,0.0,48.0,9.0,0.0,0.0,0.0,238.8000030517578,0.0,325.19671630859375,0.0,0.0,400.6678466796875,1.0,0.0,,,,,
3164,rahr,29600.0,4.510400295257568,100000.0,148.62025451660156,274.0455627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.5203999876976013,0.05999999865889549,-5.0,0.0,68.0,4.0,0.0,0.0,0.0,237.60000610351562,0.0,319.82171630859375,0.0,0.0,40.48035430908203,1.0,0.0,,,,,
3165,rpzx,29600.0,4.510400295257568,100000.0,148.62025451660156,274.0455627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.5203999876976013,0.05999999865889549,-5.0,0.0,68.0,4.0,0.0,0.0,0.0,237.60000610351562,0.0,319.82171630859375,0.0,0.0,40.48035430908203,1.0,0.0,,,,,
3166,smug,29600.0,4.510400295257568,100000.0,148.62025451660156,274.0455627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.5203999876976013,0.05999999865889549,-5.0,0.0,68.0,4.0,0.0,0.0,0.0,237.60000610351562,0.0,319.82171630859375,0.0,0.0,40.48035430908203,1.0,0.0,,,,,
3167,tael,32300.0,10.010400772094727,100890.0,73.74525451660156,293.6705627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,0.3100000023841858,146.0,380.0,0.0,17.0,0.0,0.0,0.0,246.1999969482422,0.0,421.69671630859375,0.0,0.0,599.1053466796875,0.0,0.0,,,,,
3168,tljj,31400.0,3.6354005336761475,100640.0,91.77650451660156,275.2955627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05000000074505806,-4.0,0.0,70.0,13.0,0.0,0.0,0.0,238.3000030517578,0.0,325.82171630859375,0.0,0.0,426.7928466796875,1.0,0.0,,,,,
3169,uaco,30000.0,4.822900295257568,100320.0,121.99525451660156,275.1080627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.19859999418258667,0.20000000298023224,-27.0,0.0,53.0,8.0,0.0,0.0,0.0,238.8000030517578,0.0,324.69671630859375,0.0,0.0,340.2928466796875,1.0,0.0,,,,,
3170,vkaf,30000.0,4.822900295257568,100320.0,121.99525451660156,275.1080627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.19859999418258667,0.20000000298023224,-27.0,0.0,53.0,8.0,0.0,0.0,0.0,238.8000030517578,0.0,324.69671630859375,0.0,0.0,340.2928466796875,1.0,0.0,,,,,
3171,vscf,31400.0,3.6354005336761475,100640.0,91.77650451660156,275.2955627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05000000074505806,-4.0,0.0,70.0,13.0,0.0,0.0,0.0,238.3000030517578,0.0,325.82171630859375,0.0,0.0,426.7928466796875,1.0,0.0,,,,,
3172,wvtt,32300.0,10.010400772094727,100890.0,73.74525451660156,293.6705627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,0.3100000023841858,146.0,380.0,0.0,17.0,0.0,0.0,0.0,246.1999969482422,0.0,421.69671630859375,0.0,0.0,599.1053466796875,0.0,0.0,,,,,
3173,anlm,16800.0,7.042428016662598,99780.0,121.68275451660156,275.43707275390625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.5864999890327454,0.44999998807907104,-42.0,20.0,56.0,4.0,0.0,0.0,0.0,245.3000030517578,0.0,326.49603271484375,0.0,0.0,755.4885864257812,1.0,0.0,,,,,
3174,ydwa,29600.0,4.510400295257568,100000.0,148.62025451660156,274.0455627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.5203999876976013,0.05999999865889549,-5.0,0.0,68.0,4.0,0.0,0.0,0.0,237.60000610351562,0.0,319.82171630859375,0.0,0.0,40.48035430908203,1.0,0.0,,,,,
3175,yevg,30000.0,4.822900295257568,100320.0,121.99525451660156,275.1080627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.19859999418258667,0.20000000298023224,-27.0,0.0,53.0,8.0,0.0,0.0,0.0,238.8000030517578,0.0,324.69671630859375,0.0,0.0,340.2928466796875,1.0,0.0,,,,,
3176,atqn,16800.0,7.042428016662598,99780.0,121.68275451660156,275.43707275390625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.5864999890327454,0.44999998807907104,-42.0,20.0,56.0,4.0,0.0,0.0,0.0,245.3000030517578,0.0,326.49603271484375,0.0,0.0,755.4885864257812,1.0,0.0,,,,,
3177,yobp,32700.0,5.510400295257568,100340.0,121.68275451660156,273.7330627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.5864999890327454,0.07000000029802322,-10.0,0.0,61.0,4.0,0.0,0.0,0.0,239.1999969482422,0.0,318.32171630859375,0.0,0.0,377.6053466796875,1.0,0.0,,,,,
3178,auuv,12600.0,7.292428016662598,100150.0,85.49525451660156,275.62457275390625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.6216999888420105,0.550000011920929,-28.0,30.0,75.0,5.0,0.0,0.0,0.0,241.5,0.0,327.12103271484375,0.0,0.0,539.4885864257812,1.0,0.0,,,,,
3179,zzyb,29600.0,4.510400295257568,100000.0,148.62025451660156,274.0455627441406,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.5203999876976013,0.05999999865889549,-5.0,0.0,68.0,4.0,0.0,0.0,0.0,237.60000610351562,0.0,319.82171630859375,0.0,0.0,40.48035430908203,1.0,0.0,,,,,
3180,bbio,12600.0,7.479928016662598,99710.0,122.02650451660156,274.06207275390625,0.0,0.53125,100.0,0.0020000000949949026,-50.0,0.0,0.0,0.0,0.0,0.0,0.9776999950408936,0.5600000023841858,-49.0,20.0,57.0,13.0,0.0,0.0,0.0,239.39999389648438,0.0,319.74603271484375,0.0,0.0,470.36358642578125,1.0,0.0,,,,,
3181,bfmm,12600.0,7.292428016662598,100150.0,85.49525451660156,275.62457275390625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.6216999888420105,0.550000011920929,-28.0,30.0,75.0,5.0,0.0,0.0,0.0,241.5,0.0,327.12103271484375,0.0,0.0,539.4885864257812,1.0,0.0,,,,,
3182,brfi,12600.0,7.479928016662598,99710.0,122.02650451660156,274.06207275390625,0.0,0.53125,100.0,0.0020000000949949026,-50.0,0.0,0.0,0.0,0.0,0.0,0.9776999950408936,0.5600000023841858,-49.0,20.0,57.0,13.0,0.0,0.0,0.0,239.39999389648438,0.0,319.74603271484375,0.0,0.0,470.36358642578125,1.0,0.0,,,,,
3183,byrf,15400.0,15.042428016662598,100400.0,68.05775451660156,290.87457275390625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,0.41999998688697815,188.0,340.0,0.0,17.0,10.0,-10.0,0.0,247.0,0.0,405.74603271484375,0.0,0.0,652.3010864257812,0.0,0.0,,,,,
3184,cagn,15200.0,7.667428016662598,99750.0,121.99525451660156,275.43707275390625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.19859999418258667,0.4000000059604645,-38.0,30.0,66.0,8.0,0.0,0.0,0.0,242.8000030517578,0.0,326.37103271484375,0.0,0.0,676.8010864257812,1.0,0.0,,,,,
3185,cbmm,12300.0,7.479928016662598,99890.0,106.37025451660156,275.43707275390625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.8772000074386597,0.6800000071525574,-32.0,40.0,77.0,13.0,0.0,0.0,0.0,241.5,0.0,326.49603271484375,0.0,0.0,580.3010864257812,1.0,0.0,,,,,
3186,cndg,12300.0,7.479928016662598,99890.0,106.37025451660156,275.43707275390625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.8772000074386597,0.6800000071525574,-32.0,40.0,77.0,13.0,0.0,0.0,0.0,241.5,0.0,326.49603271484375,0.0,0.0,580.3010864257812,1.0,0.0,,,,,
3187,dqpn,12600.0,7.479928016662598,99710.0,122.02650451660156,274.06207275390625,0.0,0.53125,100.0,0.0020000000949949026,-50.0,0.0,0.0,0.0,0.0,0.0,0.9776999950408936,0.5600000023841858,-49.0,20.0,57.0,13.0,0.0,0.0,0.0,239.39999389648438,0.0,319.74603271484375,0.0,0.0,470.36358642578125,1.0,0.0,,,,,
3188,eiek,16800.0,7.042428016662598,99780.0,121.68275451660156,275.43707275390625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.5864999890327454,0.44999998807907104,-42.0,20.0,56.0,4.0,0.0,0.0,0.0,245.3000030517578,0.0,326.49603271484375,0.0,0.0,755.4885864257812,1.0,0.0,,,,,
3189,enaw,12600.0,7.292428016662598,100150.0,85.49525451660156,275.62457275390625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.6216999888420105,0.550000011920929,-28.0,30.0,75.0,5.0,0.0,0.0,0.0,241.5,0.0,327.12103271484375,0.0,0.0,539.4885864257812,1.0,0.0,,,,,
3190,fvki,12300.0,7.479928016662598,99890.0,106.37025451660156,275.43707275390625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.8772000074386597,0.6800000071525574,-32.0,40.0,77.0,13.0,0.0,0.0,0.0,241.5,0.0,326.49603271484375,0.0,0.0,580.3010864257812,1.0,0.0,,,,,
3191,alwh,19800.0,4.943117618560791,101720.0,1.8571395874023438,292.8984680175781,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.5156999826431274,0.4099999964237213,5.0,13.0,50.0,1.0,0.0,0.0,0.0,370.70001220703125,0.0,396.5923767089844,0.0,0.0,506.9625244140625,1.0,0.0,59.400001525878906,23.700000762939453,1.0,0.0,
3192,gikw,15100.0,15.854928016662598,100310.0,73.74525451660156,290.87457275390625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,0.5400000214576721,224.0,410.0,0.0,17.0,30.0,0.0,0.0,252.60000610351562,0.0,405.74603271484375,0.0,0.0,677.2385864257812,0.0,0.0,,,,,
3193,hisl,33400.0,6.505617618560791,101700.0,0.01338958740234375,296.7734680175781,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,0.20999999344348907,27.0,240.0,0.0,17.0,0.0,0.0,0.0,342.70001220703125,0.0,430.8423767089844,0.0,0.0,606.2750244140625,0.0,0.0,0.0,0.0,0.0,0.0,
3194,gpvw,16800.0,7.042428016662598,99780.0,121.68275451660156,275.43707275390625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.5864999890327454,0.44999998807907104,-42.0,20.0,56.0,4.0,0.0,0.0,0.0,245.3000030517578,0.0,326.49603271484375,0.0,0.0,755.4885864257812,1.0,0.0,,,,,
3195,iwaq,18800.0,6.130617618560791,101610.0,10.857139587402344,291.8984680175781,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.3246000111103058,0.3100000023841858,-6.0,35.0,30.0,14.0,0.0,0.0,0.0,403.20001220703125,0.0,378.8423767089844,0.0,0.0,333.3375244140625,1.0,0.0,67.69999694824219,28.200000762939453,1.75,0.0,
3196,gttm,15200.0,7.667428016662598,99750.0,121.99525451660156,275.43707275390625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.19859999418258667,0.4000000059604645,-38.0,30.0,66.0,8.0,0.0,0.0,0.0,242.8000030517578,0.0,326.37103271484375,0.0,0.0,676.8010864257812,1.0,0.0,,,,,
3197,nzkm,15900.0,4.255617618560791,101460.0,2.9196395874023438,287.2109680175781,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.2574000060558319,0.14000000059604645,-8.0,1.0,70.0,8.0,0.0,0.0,0.0,298.29998779296875,0.0,358.8423767089844,0.0,0.0,120.3375244140625,1.0,0.0,53.79999923706055,14.800000190734863,1.375,0.0,
3198,gzal,16600.0,6.979928016662598,99870.0,113.99525451660156,275.56207275390625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.47999998927116394,-41.0,30.0,60.0,5.0,0.0,0.0,0.0,244.10000610351562,0.0,326.74603271484375,0.0,0.0,732.6760864257812,1.0,0.0,,,,,
3199,rzox,15900.0,4.818117618560791,101450.0,1.2321395874023438,288.7734680175781,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.04259999841451645,0.14000000059604645,1.0,30.0,0.0,17.0,0.0,0.0,0.0,297.6000061035156,0.0,386.3423767089844,0.0,0.0,245.0875244140625,0.0,0.0,30.0,19.600000381469727,0.0,0.0,
3200,hktu,12600.0,7.479928016662598,99710.0,122.02650451660156,274.06207275390625,0.0,0.53125,100.0,0.0020000000949949026,-50.0,0.0,0.0,0.0,0.0,0.0,0.9776999950408936,0.5600000023841858,-49.0,20.0,57.0,13.0,0.0,0.0,0.0,239.39999389648438,0.0,319.74603271484375,0.0,0.0,470.36358642578125,1.0,0.0,,,,,
3201,sfpz,19900.0,5.005617618560791,101730.0,0.01338958740234375,297.8984680175781,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0007999999797903001,0.18000000715255737,35.0,181.0,0.0,17.0,30.0,-80.0,0.0,406.8999938964844,0.0,437.5923767089844,0.0,0.0,646.9000244140625,0.0,0.0,30.0,16.299999237060547,0.0,0.0,
3202,hrhp,16800.0,7.042428016662598,99780.0,121.68275451660156,275.43707275390625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.5864999890327454,0.44999998807907104,-42.0,20.0,56.0,4.0,0.0,0.0,0.0,245.3000030517578,0.0,326.49603271484375,0.0,0.0,755.4885864257812,1.0,0.0,,,,,
3203,sqwy,31300.0,6.568117618560791,101720.0,0.01338958740234375,297.8359680175781,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,0.2199999988079071,44.0,285.0,0.0,17.0,0.0,0.0,0.0,367.1000061035156,0.0,437.3423767089844,0.0,0.0,519.5250244140625,0.0,0.0,0.0,0.0,0.0,0.0,
3204,hynm,15100.0,15.854928016662598,100310.0,73.74525451660156,290.87457275390625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,9.999999747378752e-05,0.5400000214576721,224.0,410.0,0.0,17.0,30.0,0.0,0.0,252.60000610351562,0.0,405.74603271484375,0.0,0.0,677.2385864257812,0.0,0.0,,,,,
3205,isvr,12300.0,7.479928016662598,99890.0,106.37025451660156,275.43707275390625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.8772000074386597,0.6800000071525574,-32.0,40.0,77.0,13.0,0.0,0.0,0.0,241.5,0.0,326.49603271484375,0.0,0.0,580.3010864257812,1.0,0.0,,,,,
3206,uxib,15900.0,4.255617618560791,101460.0,2.9196395874023438,287.2109680175781,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.2574000060558319,0.14000000059604645,-8.0,1.0,70.0,8.0,0.0,0.0,0.0,298.29998779296875,0.0,358.8423767089844,0.0,0.0,120.3375244140625,1.0,0.0,53.79999923706055,14.800000190734863,1.375,0.0,
3207,itgz,12300.0,7.479928016662598,99890.0,106.37025451660156,275.43707275390625,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.8772000074386597,0.6800000071525574,-32.0,40.0,77.0,13.0,0.0,0.0,0.0,241.5,0.0,326.49603271484375,0.0,0.0,580.3010864257812,1.0,0.0,,,,,
3208,vdhu,19400.0,5.380617618560791,101720.0,1.6071395874023438,292.3984680175781,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.44200000166893005,0.4699999988079071,-21.0,20.0,50.0,14.0,0.0,0.0,0.0,354.79998779296875,0.0,381.2173767089844,0.0,0.0,508.4000244140625,1.0,0.0,58.79999923706055,21.100000381469727,1.375,0.0,
